model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gpt_one_example,3_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,3_6,0.3881602545015049,"[0.8125, 0.5333333333333333, 0.2857142857142857]",0.7788007830714049,0.8,16.0,20.0
gpt_one_example,3_7,0.24839327180995668,"[0.41379310344827586, 0.25, 0.14814814814814814]",1.0,1.0,29.0,29.0
gpt_one_example,3_8,0.3095322435795321,"[0.6190476190476191, 0.35, 0.15789473684210525]",0.9534969548334766,0.9545454545454546,21.0,22.0
gpt_one_example,3_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,3_10,0.18579483750056539,"[0.5294117647058824, 0.3125, 0.13333333333333333]",0.6624801353939264,0.7083333333333334,17.0,24.0
gpt_one_example,3_11,0.0,"[0.25, 0.06666666666666667, 0.0]",0.8824969025845955,0.8888888888888888,16.0,18.0
gpt_one_example,3_12,0.0,"[0.23076923076923078, 0.08333333333333333, 0.0]",0.5836454781435741,0.65,13.0,20.0
gpt_one_example,3_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,4_1,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,4_2,0.23444894567375418,"[0.5789473684210527, 0.2777777777777778, 0.17647058823529413]",0.7686205265937356,0.7916666666666666,19.0,24.0
gpt_one_example,4_3,0.4724730027947712,"[0.7619047619047619, 0.5, 0.3684210526315789]",0.909156442876713,0.9130434782608695,21.0,23.0
gpt_one_example,4_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,4_5,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,4_6,0.3164622750568062,"[0.5833333333333334, 0.34782608695652173, 0.22727272727272727]",0.8824969025845955,0.8888888888888888,24.0,27.0
gpt_one_example,4_7,0.3185935431036446,"[0.8181818181818182, 0.6, 0.4444444444444444]",0.5292133415000504,0.6111111111111112,11.0,18.0
gpt_one_example,4_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,4_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,4_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,4_11,0.28867147732786624,"[0.5789473684210527, 0.3888888888888889, 0.23529411764705882]",0.7686205265937356,0.7916666666666666,19.0,24.0
gpt_one_example,4_12,0.21274016172793853,"[0.6, 0.2631578947368421, 0.1111111111111111]",0.8187307530779819,0.8333333333333334,20.0,24.0
gpt_one_example,4_13,0.5647181220077593,"[1.0, 1.0, 1.0]",0.5647181220077593,0.6363636363636364,7.0,11.0
gpt_one_example,5_1,0.0,"[1.0, 0.0, 0.0]",1.0,1.0,1.0,1.0
gpt_one_example,5_2,0.196814828958927,"[0.5833333333333334, 0.30434782608695654, 0.09090909090909091]",0.7788007830714049,0.8,24.0,30.0
gpt_one_example,5_3,0.13772538948769805,"[0.5555555555555556, 0.23529411764705882, 0.125]",0.5427474811642219,0.6206896551724138,18.0,29.0
gpt_one_example,5_4,0.0,"[0.5, 0.13333333333333333, 0.0]",0.645648526427892,0.6956521739130435,16.0,23.0
gpt_one_example,5_5,0.23885518780180723,"[0.6111111111111112, 0.29411764705882354, 0.125]",0.846481724890614,0.8571428571428571,18.0,21.0
gpt_one_example,5_6,0.2745497780602132,"[0.5789473684210527, 0.2777777777777778, 0.17647058823529413]",0.9000876262522594,0.9047619047619048,19.0,21.0
gpt_one_example,5_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,5_8,0.3407260935228316,"[0.75, 0.4782608695652174, 0.18181818181818182]",0.846481724890614,0.8571428571428571,24.0,28.0
gpt_one_example,5_9,0.2753200250859271,"[0.48, 0.25, 0.17391304347826086]",1.0,1.0,25.0,25.0
gpt_one_example,5_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,5_11,0.25184319831821866,"[0.7142857142857143, 0.46153846153846156, 0.3333333333333333]",0.5257880244257798,0.6086956521739131,14.0,23.0
gpt_one_example,5_12,0.3749206878575897,"[0.6086956521739131, 0.36363636363636365, 0.23809523809523808]",1.0,1.0,23.0,23.0
gpt_one_example,5_13,0.17917849668490093,"[0.4117647058823529, 0.25, 0.06666666666666667]",0.9428731438548749,0.9444444444444444,17.0,18.0
gpt_one_example,5_14,0.3731211608790258,"[0.625, 0.391304347826087, 0.2727272727272727]",0.9200444146293233,0.9230769230769231,24.0,26.0
gpt_one_example,6_1,0.0,"[0.0, 0.0, 0.0]",1.0,1.0,1.0,1.0
gpt_one_example,6_2,0.44078200925183864,"[0.5416666666666666, 0.43478260869565216, 0.36363636363636365]",1.0,1.1428571428571428,24.0,21.0
gpt_one_example,6_3,0.15555956734607557,"[0.43478260869565216, 0.18181818181818182, 0.047619047619047616]",1.0,1.15,23.0,20.0
gpt_one_example,6_4,0.0,"[0.38461538461538464, 0.0, 0.0]",0.925961078642316,0.9285714285714286,13.0,14.0
gpt_one_example,6_5,0.12620800097353088,"[0.3333333333333333, 0.14285714285714285, 0.07692307692307693]",0.8187307530779819,0.8333333333333334,15.0,18.0
gpt_one_example,6_6,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,6_7,0.42219219375134776,"[0.7894736842105263, 0.4444444444444444, 0.29411764705882354]",0.9000876262522594,0.9047619047619048,19.0,21.0
gpt_one_example,6_8,0.6114214174657597,"[0.8571428571428571, 0.6666666666666666, 0.4]",1.0,1.0,7.0,7.0
gpt_one_example,6_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,6_10,0.4215404041145079,"[0.6842105263157895, 0.5, 0.4117647058823529]",0.8101577349324267,0.8260869565217391,19.0,23.0
gpt_one_example,6_11,0.0,"[0.5882352941176471, 0.25, 0.0]",0.8890097654027757,0.8947368421052632,17.0,19.0
gpt_one_example,6_12,0.25388093727153344,"[0.625, 0.26666666666666666, 0.14285714285714285]",0.8824969025845955,0.8888888888888888,16.0,18.0
gpt_one_example,6_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,6_14,0.0,"[0.3, 0.05263157894736842, 0.0]",0.951229424500714,0.9523809523809523,20.0,21.0
gpt_one_example,7_1,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,7_2,0.0,"[0.36363636363636365, 0.09523809523809523, 0.0]",0.7967034698934615,0.8148148148148148,22.0,27.0
gpt_one_example,7_3,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,7_4,0.29744417462950146,"[0.5, 0.3157894736842105, 0.16666666666666666]",1.0,1.0,20.0,20.0
gpt_one_example,7_5,0.3624601243342975,"[0.7142857142857143, 0.3333333333333333, 0.2]",1.0,1.0,7.0,7.0
gpt_one_example,7_6,0.6786044041487267,"[0.875, 0.7142857142857143, 0.5]",1.0,1.0,8.0,8.0
gpt_one_example,7_7,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_one_example,7_8,0.1501916145076108,"[0.4117647058823529, 0.25, 0.06666666666666667]",0.7903383629814982,0.8095238095238095,17.0,21.0
gpt_one_example,7_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,7_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,7_11,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,7_12,0.0,"[0.5, 0.19047619047619047, 0.0]",0.7967034698934615,0.8148148148148148,22.0,27.0
gpt_one_example,7_13,0.1534315794513102,"[0.3684210526315789, 0.16666666666666666, 0.058823529411764705]",1.0,1.0,19.0,19.0
gpt_one_example,8_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,8_2,0.249112642388582,"[0.6666666666666666, 0.3, 0.15789473684210525]",0.788127627745311,0.8076923076923077,21.0,26.0
gpt_one_example,8_3,0.39479099323114497,"[0.6666666666666666, 0.4782608695652174, 0.3181818181818182]",0.846481724890614,0.8571428571428571,24.0,28.0
gpt_one_example,8_4,0.0,"[0.45454545454545453, 0.047619047619047616, 0.0]",0.9555630362682843,0.9565217391304348,22.0,23.0
gpt_one_example,8_5,0.0,"[0.38095238095238093, 0.1, 0.0]",0.6832104226749482,0.7241379310344828,21.0,29.0
gpt_one_example,8_6,0.0,"[0.14285714285714285, 0.0, 0.0]",0.5647181220077593,0.6363636363636364,14.0,22.0
gpt_one_example,8_7,0.39700182915256527,"[0.5714285714285714, 0.4, 0.3157894736842105]",0.9534969548334766,0.9545454545454546,21.0,22.0
gpt_one_example,8_8,0.1349474906292937,"[0.4782608695652174, 0.18181818181818182, 0.047619047619047616]",0.8403699701308981,0.8518518518518519,23.0,27.0
gpt_one_example,8_9,0.28614331297470647,"[0.6470588235294118, 0.4375, 0.2]",0.7451888170134805,0.7727272727272727,17.0,22.0
gpt_one_example,8_10,0.4733525286819944,"[0.6363636363636364, 0.47619047619047616, 0.35]",1.0,1.0,22.0,22.0
gpt_one_example,8_11,0.30623240037406374,"[0.5384615384615384, 0.32, 0.16666666666666666]",1.0,1.1818181818181819,26.0,22.0
gpt_one_example,8_12,0.5647181220077593,"[1.0, 1.0, 1.0]",0.5647181220077593,0.6363636363636364,7.0,11.0
gpt_one_example,8_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,9_1,0.36973494931036327,"[0.8333333333333334, 0.4, 0.25]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_one_example,9_2,0.38640194488721363,"[0.5769230769230769, 0.4, 0.25]",1.0,1.0833333333333333,26.0,24.0
gpt_one_example,9_3,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,9_4,0.6114214174657597,"[0.8571428571428571, 0.6666666666666666, 0.4]",1.0,1.0,7.0,7.0
gpt_one_example,9_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,9_6,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,9_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,9_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,9_9,0.2953556965919249,"[0.7142857142857143, 0.35, 0.21052631578947367]",0.788127627745311,0.8076923076923077,21.0,26.0
gpt_one_example,9_10,0.14900999540981696,"[0.46153846153846156, 0.25, 0.09090909090909091]",0.6807123983233854,0.7222222222222222,13.0,18.0
gpt_one_example,9_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,9_12,0.2500521973743436,"[0.6666666666666666, 0.35, 0.15789473684210525]",0.751477293075286,0.7777777777777778,21.0,27.0
gpt_one_example,9_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,10_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,10_2,0.12205290000037482,"[0.5769230769230769, 0.12, 0.041666666666666664]",0.8574039191604413,0.8666666666666667,26.0,30.0
gpt_one_example,10_3,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,10_4,0.32580857517803435,"[0.5, 0.30434782608695654, 0.22727272727272727]",1.0,1.0,24.0,24.0
gpt_one_example,10_5,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,10_6,0.43315985813272534,"[0.6818181818181818, 0.5238095238095238, 0.45]",0.7967034698934615,0.8148148148148148,22.0,27.0
gpt_one_example,10_7,0.1481525711736994,"[0.4, 0.21428571428571427, 0.15384615384615385]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_one_example,10_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,10_9,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_10,0.1955811960380899,"[0.6470588235294118, 0.25, 0.13333333333333333]",0.7026185226629954,0.7391304347826086,17.0,23.0
gpt_one_example,10_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,10_12,0.17430442158793907,"[0.5333333333333333, 0.21428571428571427, 0.15384615384615385]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_one_example,10_13,0.20949936817166978,"[0.6428571428571429, 0.38461538461538464, 0.16666666666666666]",0.6065306597126334,0.6666666666666666,14.0,21.0
gpt_one_example,11_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,11_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,11_3,0.20666074336305118,"[0.6666666666666666, 0.2857142857142857, 0.15384615384615385]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_one_example,11_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,11_5,0.0,"[0.5, 0.13333333333333333, 0.0]",0.6872892787909722,0.7272727272727273,16.0,22.0
gpt_one_example,11_6,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,11_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,11_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,11_9,0.7139503373537127,"[1.0, 0.8, 0.75]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_one_example,11_10,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,11_11,0.0,"[0.4117647058823529, 0.125, 0.0]",0.6624801353939264,0.7083333333333334,17.0,24.0
gpt_one_example,11_12,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,11_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,12_1,0.09644908683875895,"[0.6, 0.21428571428571427, 0.07692307692307693]",0.4493289641172217,0.5555555555555556,15.0,27.0
gpt_one_example,12_2,0.0,"[0.3, 0.0, 0.0]",0.36787944117144233,0.5,10.0,20.0
gpt_one_example,12_3,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,12_4,0.4054801330382267,"[0.6666666666666666, 0.4, 0.25]",1.0,1.2,6.0,5.0
gpt_one_example,12_5,0.6786044041487267,"[0.875, 0.7142857142857143, 0.5]",1.0,1.1428571428571428,8.0,7.0
gpt_one_example,12_6,0.23958680124208626,"[0.5454545454545454, 0.2857142857142857, 0.2]",0.7613003866968737,0.7857142857142857,22.0,28.0
gpt_one_example,12_7,0.0,"[0.56, 0.16666666666666666, 0.0]",0.8869204367171576,0.8928571428571429,25.0,28.0
gpt_one_example,12_8,0.0,"[0.625, 0.26666666666666666, 0.0]",0.6065306597126334,0.6666666666666666,16.0,24.0
gpt_one_example,12_9,0.08535519417891647,"[0.4166666666666667, 0.18181818181818182, 0.1]",0.43459820850707814,0.5454545454545454,12.0,22.0
gpt_one_example,12_10,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,12_11,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,12_12,0.14506889763384673,"[0.6666666666666666, 0.23529411764705882, 0.0625]",0.6778095780054504,0.72,18.0,25.0
gpt_one_example,12_13,0.0,"[0.4117647058823529, 0.1875, 0.0]",0.6624801353939264,0.7083333333333334,17.0,24.0
gpt_one_example,13_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,13_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,13_3,0.0,"[0.2631578947368421, 0.05555555555555555, 0.0]",0.729212952525235,0.76,19.0,25.0
gpt_one_example,13_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,13_5,0.22807736685791705,"[0.5454545454545454, 0.2857142857142857, 0.1]",0.9131007162822622,0.9166666666666666,22.0,24.0
gpt_one_example,13_6,0.0,"[0.35714285714285715, 0.07692307692307693, 0.0]",0.6514390575310556,0.7,14.0,20.0
gpt_one_example,13_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,13_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,13_9,0.19239443338971998,"[0.5833333333333334, 0.30434782608695654, 0.045454545454545456]",0.9591894571091382,0.96,24.0,25.0
gpt_one_example,13_10,0.011931522535756143,"[1.0, 1.0, 1.0]",0.011931522535756143,0.18421052631578946,7.0,38.0
gpt_one_example,13_11,0.24575650096023616,"[0.6428571428571429, 0.38461538461538464, 0.3333333333333333]",0.5647181220077593,0.6363636363636364,14.0,22.0
gpt_one_example,13_12,0.09566105308828562,"[0.7419354838709677, 0.23333333333333334, 0.06896551724137931]",0.4185463083804131,0.5344827586206896,31.0,58.0
gpt_one_example,13_13,0.6514390575310556,"[1.0, 1.0, 1.0]",0.6514390575310556,0.7,7.0,10.0
gpt_one_example,14_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,14_2,0.28398643329412115,"[0.6363636363636364, 0.42857142857142855, 0.25]",0.6951439283988786,0.7333333333333333,22.0,30.0
gpt_one_example,14_3,0.2847027171737966,"[0.6875, 0.4, 0.21428571428571427]",0.7316156289466418,0.7619047619047619,16.0,21.0
gpt_one_example,14_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,14_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,14_6,0.7139503373537127,"[1.0, 0.8, 0.75]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_one_example,14_7,0.23957198333029958,"[0.56, 0.375, 0.21739130434782608]",0.6703200460356393,0.7142857142857143,25.0,35.0
gpt_one_example,14_8,0.17947405864050558,"[0.5333333333333333, 0.2857142857142857, 0.15384615384615385]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_one_example,14_9,0.14984174953531246,"[0.4375, 0.2, 0.14285714285714285]",0.645648526427892,0.6956521739130435,16.0,23.0
gpt_one_example,14_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,14_11,0.0,"[0.55, 0.15789473684210525, 0.0]",0.7046880897187133,0.7407407407407407,20.0,27.0
gpt_one_example,14_12,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,14_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_1,0.13841434701950459,"[0.43478260869565216, 0.18181818181818182, 0.09523809523809523]",0.7062216866978064,0.7419354838709677,23.0,31.0
gpt_one_example,15_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_3,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,15_6,0.10664293980382052,"[0.4, 0.21052631578947367, 0.05555555555555555]",0.6376281516217733,0.6896551724137931,20.0,29.0
gpt_one_example,15_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_8,0.2384135275127157,"[0.5217391304347826, 0.2727272727272727, 0.09523809523809523]",1.0,1.0,23.0,23.0
gpt_one_example,15_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_10,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,15_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_12,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_13,0.24656897080207094,"[0.5185185185185185, 0.2692307692307692, 0.12]",0.9636404443012863,0.9642857142857143,27.0,28.0
gpt_one_example,16_1,0.522689286983867,"[0.7777777777777778, 0.6153846153846154, 0.52]",0.830950389901292,0.84375,27.0,32.0
gpt_one_example,16_2,0.22140292298085634,"[0.5, 0.26666666666666666, 0.14285714285714285]",0.8290291181804004,0.8421052631578947,16.0,19.0
gpt_one_example,16_3,0.2537294812493997,"[0.5294117647058824, 0.3125, 0.2]",0.7903383629814982,0.8095238095238095,17.0,21.0
gpt_one_example,16_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,16_6,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,16_8,0.2865521623166363,"[0.47058823529411764, 0.25, 0.2]",1.0,1.0,17.0,17.0
gpt_one_example,16_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_12,0.2819187361927928,"[0.5806451612903226, 0.3333333333333333, 0.20689655172413793]",0.8240299628128845,0.8378378378378378,31.0,37.0
gpt_one_example,16_13,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,17_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,17_2,0.0,"[0.4666666666666667, 0.14285714285714285, 0.0]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_one_example,17_3,0.12346324817424717,"[0.42857142857142855, 0.15384615384615385, 0.08333333333333333]",0.6996725373751302,0.7368421052631579,14.0,19.0
gpt_one_example,17_4,0.6114214174657597,"[0.8571428571428571, 0.6666666666666666, 0.4]",1.0,1.0,7.0,7.0
gpt_one_example,17_5,0.29441506698402875,"[0.6190476190476191, 0.4, 0.21052631578947367]",0.788127627745311,0.8076923076923077,21.0,26.0
gpt_one_example,17_6,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,17_7,0.32599441285169356,"[0.5882352941176471, 0.375, 0.26666666666666666]",0.8382234324229999,0.85,17.0,20.0
gpt_one_example,17_8,0.0,"[0.3333333333333333, 0.0, 0.0]",0.513417119032592,0.6,9.0,15.0
gpt_one_example,17_9,0.4240057398549179,"[0.6521739130434783, 0.4090909090909091, 0.2857142857142857]",1.0,1.0,23.0,23.0
gpt_one_example,17_10,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,17_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,17_12,0.2260319015260371,"[0.5882352941176471, 0.25, 0.13333333333333333]",0.8382234324229999,0.85,17.0,20.0
gpt_one_example,17_13,0.0,"[0.5333333333333333, 0.21428571428571427, 0.0]",0.7659283383646487,0.7894736842105263,15.0,19.0
gpt_one_example,18_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,18_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,18_3,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
