model,id,cer
gpt_one_example,14_4,0.5428571428571428
gpt_one_example,14_5,0.5
gpt_one_example,14_6,0.5652173913043478
gpt_one_example,14_7,0.8553459119496856
gpt_one_example,14_8,0.8
gpt_one_example,14_9,0.81
gpt_one_example,14_10,0.4857142857142857
gpt_one_example,14_11,0.8533333333333334
gpt_one_example,14_12,0.5294117647058824
gpt_one_example,14_13,0.5142857142857142
gpt_one_example,15_0,0.958179581795818
gpt_one_example,15_1,0.8592592592592593
gpt_one_example,15_2,0.45714285714285713
gpt_one_example,15_3,0.5142857142857142
gpt_one_example,15_4,0.5294117647058824
gpt_one_example,15_5,0.5454545454545454
gpt_one_example,15_6,0.8235294117647058
gpt_one_example,15_7,0.5277777777777778
gpt_one_example,15_8,0.7984496124031008
gpt_one_example,15_9,0.5135135135135135
gpt_one_example,15_10,0.48717948717948717
gpt_one_example,15_11,0.4864864864864865
gpt_one_example,15_12,0.5277777777777778
gpt_one_example,15_13,0.8376623376623377
gpt_one_example,16_0,0.958179581795818
gpt_one_example,16_1,0.8291139240506329
gpt_one_example,16_2,0.8256880733944955
gpt_one_example,16_3,0.7948717948717948
gpt_one_example,16_4,0.4358974358974359
gpt_one_example,16_5,0.4791666666666667
gpt_one_example,16_6,0.46153846153846156
gpt_one_example,16_7,0.3888888888888889
gpt_one_example,16_8,0.7974683544303798
gpt_one_example,16_9,0.3333333333333333
gpt_one_example,16_10,0.34146341463414637
gpt_one_example,16_11,0.3333333333333333
gpt_one_example,16_12,0.8511904761904762
gpt_one_example,16_13,0.32558139534883723
gpt_one_example,17_0,0.958179581795818
gpt_one_example,17_1,0.46
gpt_one_example,17_2,0.8148148148148148
gpt_one_example,17_3,0.813953488372093
gpt_one_example,17_4,0.325
gpt_one_example,17_5,0.824
gpt_one_example,17_6,0.3170731707317073
gpt_one_example,17_7,0.7692307692307693
gpt_one_example,17_8,0.8444444444444444
gpt_one_example,17_9,0.8387096774193549
gpt_one_example,17_10,0.24390243902439024
gpt_one_example,17_11,0.34146341463414637
gpt_one_example,17_12,0.8041237113402062
gpt_one_example,17_13,0.8095238095238095
gpt_one_example,18_0,0.958179581795818
gpt_one_example,18_1,0.5135135135135135
gpt_one_example,18_2,0.45
gpt_one_example,18_3,0.574468085106383
gpt_one_example,18_4,0.8391608391608392
gpt_one_example,18_5,0.5428571428571428
gpt_one_example,18_6,0.5
gpt_one_example,18_7,0.835820895522388
gpt_one_example,18_8,0.8639455782312925
gpt_one_example,18_9,0.5135135135135135
gpt_one_example,18_10,0.8222222222222222
gpt_one_example,18_11,0.8017241379310345
gpt_one_example,18_12,0.8172043010752689
gpt_one_example,18_13,0.7857142857142857
gpt_one_example,19_0,0.958179581795818
gpt_one_example,19_1,0.4857142857142857
gpt_one_example,19_2,0.5294117647058824
gpt_one_example,19_3,0.5142857142857142
gpt_one_example,19_4,0.5454545454545454
gpt_one_example,19_5,0.5142857142857142
gpt_one_example,19_6,0.8719512195121951
gpt_one_example,19_7,0.8181818181818182
gpt_one_example,19_8,0.8313253012048193
gpt_one_example,19_9,0.5294117647058824
gpt_one_example,19_10,0.5142857142857142
gpt_one_example,19_11,0.8636363636363636
gpt_one_example,19_12,0.5277777777777778
gpt_one_example,19_13,0.7857142857142857
gpt_one_example,20_0,0.958179581795818
gpt_one_example,20_1,0.5135135135135135
gpt_one_example,20_2,0.48717948717948717
gpt_one_example,20_3,0.5217391304347826
gpt_one_example,20_4,0.5277777777777778
gpt_one_example,20_5,0.7983193277310925
gpt_one_example,20_6,0.821917808219178
gpt_one_example,20_7,0.4358974358974359
gpt_one_example,20_8,0.358974358974359
gpt_one_example,20_9,0.8211382113821138
gpt_one_example,20_10,0.8045977011494253
gpt_one_example,20_11,0.46153846153846156
gpt_one_example,20_12,0.3888888888888889
gpt_one_example,20_13,0.82
claude_two_example,1_0,0.9212792127921279
claude_two_example,1_3,0.4222222222222222
claude_two_example,1_4,0.6091954022988506
claude_two_example,1_5,0.24324324324324326
claude_two_example,1_6,0.2
claude_two_example,1_7,0.02040816326530612
claude_two_example,1_8,0.0
claude_two_example,1_9,0.4307692307692308
claude_two_example,1_10,0.5473684210526316
claude_two_example,1_11,0.35185185185185186
claude_two_example,1_12,0.0
claude_two_example,1_13,0.4153846153846154
claude_two_example,2_0,0.8425584255842559
claude_two_example,2_1,0.5
claude_two_example,2_2,0.46853146853146854
claude_two_example,2_3,0.5247524752475248
claude_two_example,2_4,0.411214953271028
claude_two_example,2_5,0.0
claude_two_example,2_6,0.4016393442622951
claude_two_example,2_7,0.5555555555555556
claude_two_example,2_8,0.528
claude_two_example,2_9,0.0
claude_two_example,2_10,0.02857142857142857
claude_two_example,2_11,0.3305785123966942
claude_two_example,2_12,0.26
claude_two_example,2_13,0.0
claude_two_example,2_14,0.592
claude_two_example,3_0,0.8290282902829028
claude_two_example,3_1,0.44144144144144143
claude_two_example,3_2,0.7058823529411765
claude_two_example,3_3,0.3191489361702128
claude_two_example,3_4,0.0
claude_two_example,3_5,0.044444444444444446
claude_two_example,3_6,0.22641509433962265
claude_two_example,3_7,0.7651515151515151
claude_two_example,3_8,0.20952380952380953
claude_two_example,3_9,0.0
claude_two_example,3_10,0.39669421487603307
claude_two_example,3_11,0.3333333333333333
claude_two_example,3_12,0.4782608695652174
claude_two_example,3_13,4.222222222222222
claude_two_example,4_0,0.8376383763837638
claude_two_example,4_1,0.08333333333333333
claude_two_example,4_2,0.48
claude_two_example,4_3,0.45045045045045046
claude_two_example,4_4,0.07894736842105263
claude_two_example,4_5,0.1
claude_two_example,4_6,0.5190839694656488
claude_two_example,4_7,0.2948717948717949
claude_two_example,4_8,0.0
claude_two_example,4_9,0.08695652173913043
claude_two_example,4_10,0.025
claude_two_example,4_11,0.970873786407767
claude_two_example,4_12,0.5254237288135594
claude_two_example,4_13,2.88
claude_two_example,5_0,0.8708487084870848
claude_two_example,5_1,19.75
claude_two_example,5_2,0.5035971223021583
claude_two_example,5_3,0.7716535433070866
claude_two_example,5_4,0.6206896551724138
claude_two_example,5_5,0.42696629213483145
claude_two_example,5_6,0.4020618556701031
claude_two_example,5_7,0.0
claude_two_example,5_8,0.5625
claude_two_example,5_9,0.4453125
claude_two_example,5_10,0.0
claude_two_example,5_11,0.7478991596638656
claude_two_example,5_12,0.4247787610619469
claude_two_example,5_13,0.6333333333333333
claude_two_example,5_14,1.912280701754386
claude_two_example,6_0,0.7872078720787208
claude_two_example,6_1,20.0
claude_two_example,6_2,0.20689655172413793
claude_two_example,6_3,0.6764705882352942
claude_two_example,6_4,0.2222222222222222
claude_two_example,6_5,0.5740740740740741
claude_two_example,6_6,0.025
claude_two_example,6_7,0.4946236559139785
claude_two_example,6_8,0.05263157894736842
claude_two_example,6_9,0.2826086956521739
claude_two_example,6_10,0.4661016949152542
claude_two_example,6_11,0.5769230769230769
claude_two_example,6_12,0.4772727272727273
claude_two_example,6_13,0.0
claude_two_example,6_14,0.5614035087719298
claude_two_example,7_0,0.933579335793358
claude_two_example,7_1,0.030303030303030304
claude_two_example,7_2,0.43506493506493504
claude_two_example,7_3,0.08333333333333333
claude_two_example,7_4,0.4953271028037383
claude_two_example,7_5,0.027777777777777776
claude_two_example,7_6,0.13333333333333333
claude_two_example,7_7,0.0
claude_two_example,7_8,0.3162393162393162
claude_two_example,7_9,0.027777777777777776
claude_two_example,7_10,0.18421052631578946
claude_two_example,7_11,0.02564102564102564
claude_two_example,7_12,0.42105263157894735
claude_two_example,7_13,0.42592592592592593
claude_two_example,8_0,0.8880688806888068
claude_two_example,8_1,0.025
claude_two_example,8_2,0.5503875968992248
claude_two_example,8_3,0.21311475409836064
claude_two_example,8_4,0.4056603773584906
claude_two_example,8_5,0.423728813559322
claude_two_example,8_6,0.37681159420289856
claude_two_example,8_7,0.39814814814814814
claude_two_example,8_8,0.49166666666666664
claude_two_example,8_9,0.38181818181818183
claude_two_example,8_10,0.46153846153846156
claude_two_example,8_11,0.5420560747663551
claude_two_example,8_12,0.3
claude_two_example,8_13,2.3653846153846154
claude_two_example,9_0,0.947109471094711
claude_two_example,9_1,0.022727272727272728
claude_two_example,9_2,0.43609022556390975
claude_two_example,9_3,0.047619047619047616
claude_two_example,9_4,0.12195121951219512
claude_two_example,9_5,0.023809523809523808
claude_two_example,9_6,0.0
claude_two_example,9_7,0.023809523809523808
claude_two_example,9_8,0.02127659574468085
claude_two_example,9_9,0.424
claude_two_example,9_10,0.48333333333333334
claude_two_example,9_11,0.02564102564102564
claude_two_example,9_12,0.5462184873949579
claude_two_example,9_13,0.027777777777777776
claude_two_example,10_0,0.8474784747847478
claude_two_example,10_1,0.0
claude_two_example,10_2,0.46808510638297873
claude_two_example,10_3,0.0
claude_two_example,10_4,0.2890625
claude_two_example,10_5,0.19444444444444445
claude_two_example,10_6,0.4251968503937008
claude_two_example,10_7,0.6292134831460674
claude_two_example,10_8,0.0
claude_two_example,10_9,0.3055555555555556
claude_two_example,10_10,0.40625
claude_two_example,10_11,0.0
claude_two_example,10_12,0.4716981132075472
claude_two_example,10_13,0.4230769230769231
claude_two_example,11_0,0.8683886838868389
claude_two_example,11_1,0.2777777777777778
claude_two_example,11_2,0.0
claude_two_example,11_3,0.5061728395061729
claude_two_example,11_4,0.3333333333333333
claude_two_example,11_5,0.5348837209302325
claude_two_example,11_6,0.10810810810810811
claude_two_example,11_7,0.0
claude_two_example,11_8,0.4489795918367347
claude_two_example,11_9,0.19148936170212766
claude_two_example,11_10,0.10810810810810811
claude_two_example,11_11,0.7428571428571429
claude_two_example,11_12,0.025
claude_two_example,11_13,0.0
claude_two_example,12_0,0.931119311193112
claude_two_example,12_1,0.5846153846153846
claude_two_example,12_2,0.49382716049382713
claude_two_example,12_3,0.14285714285714285
claude_two_example,12_4,0.4375
claude_two_example,12_5,0.2727272727272727
claude_two_example,12_6,0.43661971830985913
claude_two_example,12_7,0.7586206896551724
claude_two_example,12_8,0.5591397849462365
claude_two_example,12_9,0.4838709677419355
claude_two_example,12_10,0.1956521739130435
claude_two_example,12_11,0.3617021276595745
claude_two_example,12_12,0.4017857142857143
claude_two_example,12_13,1.352
claude_two_example,13_0,0.948339483394834
claude_two_example,13_1,0.09090909090909091
claude_two_example,13_2,0.2978723404255319
claude_two_example,13_3,0.39
claude_two_example,13_4,0.17073170731707318
claude_two_example,13_5,0.34146341463414637
claude_two_example,13_6,0.3723404255319149
claude_two_example,13_7,0.16666666666666666
claude_two_example,13_8,0.3333333333333333
claude_two_example,13_9,0.41353383458646614
claude_two_example,13_10,0.7579617834394905
claude_two_example,13_11,0.40594059405940597
claude_two_example,13_12,0.6565656565656566
claude_two_example,13_13,0.7758620689655172
claude_two_example,14_0,0.947109471094711
claude_two_example,14_1,0.17647058823529413
claude_two_example,14_2,0.5925925925925926
claude_two_example,14_3,0.2826086956521739
claude_two_example,14_4,0.0
claude_two_example,14_5,0.0
claude_two_example,14_6,0.21739130434782608
claude_two_example,14_7,0.6163522012578616
claude_two_example,14_8,0.6222222222222222
claude_two_example,14_9,0.4
claude_two_example,14_10,0.11428571428571428
claude_two_example,14_11,0.4
claude_two_example,14_12,0.029411764705882353
claude_two_example,14_13,4.8
claude_two_example,15_0,0.8917589175891759
claude_two_example,15_1,0.5703703703703704
claude_two_example,15_2,1.2
claude_two_example,15_3,0.42857142857142855
claude_two_example,15_4,0.029411764705882353
claude_two_example,15_5,0.22727272727272727
claude_two_example,15_6,0.5073529411764706
claude_two_example,15_7,0.1388888888888889
claude_two_example,15_8,0.6201550387596899
claude_two_example,15_9,0.08108108108108109
claude_two_example,15_10,0.0
claude_two_example,15_11,0.0
claude_two_example,15_12,0.5
claude_two_example,15_13,0.37012987012987014
claude_two_example,16_0,0.8044280442804428
claude_two_example,16_1,0.3987341772151899
claude_two_example,16_2,0.7706422018348624
claude_two_example,16_3,0.5512820512820513
claude_two_example,16_4,0.02564102564102564
claude_two_example,16_5,1.0625
claude_two_example,16_6,0.3333333333333333
claude_two_example,16_7,0.0
claude_two_example,16_8,0.7215189873417721
claude_two_example,16_9,0.0
claude_two_example,16_10,0.2682926829268293
claude_two_example,16_11,0.11904761904761904
claude_two_example,16_12,0.44642857142857145
claude_two_example,16_13,0.27906976744186046
claude_two_example,17_0,0.9360393603936039
claude_two_example,17_1,0.0
claude_two_example,17_2,0.49074074074074076
claude_two_example,17_3,0.36046511627906974
claude_two_example,17_4,0.3
claude_two_example,17_5,0.624
claude_two_example,17_6,0.07317073170731707
claude_two_example,17_7,0.5824175824175825
claude_two_example,17_8,1.511111111111111
claude_two_example,17_9,0.12903225806451613
claude_two_example,17_10,0.0
claude_two_example,17_11,0.21951219512195122
claude_two_example,17_12,0.3711340206185567
claude_two_example,17_13,1.4285714285714286
claude_two_example,18_0,0.931119311193112
claude_two_example,18_1,0.13513513513513514
claude_two_example,18_2,0.0
claude_two_example,18_3,0.8936170212765957
claude_two_example,18_4,0.48951048951048953
claude_two_example,18_5,0.02857142857142857
claude_two_example,18_6,0.0
claude_two_example,18_7,0.6044776119402985
claude_two_example,18_8,0.7346938775510204
claude_two_example,18_9,0.0
claude_two_example,18_10,0.7703703703703704
claude_two_example,18_11,0.46551724137931033
claude_two_example,18_12,0.3978494623655914
claude_two_example,18_13,0.3979591836734694
claude_two_example,19_0,0.95079950799508
claude_two_example,19_1,0.42857142857142855
claude_two_example,19_2,0.058823529411764705
claude_two_example,19_3,0.0
claude_two_example,19_4,0.0
claude_two_example,19_5,1.2
claude_two_example,19_6,0.5365853658536586
claude_two_example,19_7,0.5656565656565656
claude_two_example,19_8,0.43373493975903615
claude_two_example,19_9,0.0
claude_two_example,19_10,0.02857142857142857
claude_two_example,19_11,0.3961038961038961
claude_two_example,19_12,0.4722222222222222
claude_two_example,19_13,0.7321428571428571
claude_two_example,20_0,0.7958179581795818
claude_two_example,20_1,0.13513513513513514
claude_two_example,20_2,0.20512820512820512
claude_two_example,20_3,0.5
claude_two_example,20_4,0.4722222222222222
claude_two_example,20_5,0.7226890756302521
claude_two_example,20_6,0.3013698630136986
claude_two_example,20_7,0.1282051282051282
claude_two_example,20_8,0.0
claude_two_example,20_9,0.8373983739837398
claude_two_example,20_10,0.4367816091954023
claude_two_example,20_11,0.0
claude_two_example,20_12,0.3333333333333333
claude_two_example,20_13,0.41
Pytesseract,1_0,0.8044280442804428
Pytesseract,1_1,0.8536585365853658
Pytesseract,1_2,1.0
Pytesseract,1_3,0.762962962962963
Pytesseract,1_4,0.8735632183908046
Pytesseract,1_5,1.0
Pytesseract,1_6,1.0
Pytesseract,1_7,0.7142857142857143
Pytesseract,1_8,1.0
Pytesseract,1_9,0.6307692307692307
Pytesseract,1_10,0.7473684210526316
Pytesseract,1_11,0.7777777777777778
Pytesseract,1_12,1.0
Pytesseract,1_13,0.7769230769230769
Pytesseract,2_0,0.8019680196801968
Pytesseract,2_1,1.0
Pytesseract,2_2,0.7972027972027972
Pytesseract,2_3,0.7524752475247525
Pytesseract,2_4,0.8504672897196262
Pytesseract,2_5,1.0
Pytesseract,2_6,0.8114754098360656
Pytesseract,2_7,0.9722222222222222
Pytesseract,2_8,0.76
Pytesseract,2_9,1.0
Pytesseract,2_10,1.0
Pytesseract,2_11,0.8429752066115702
Pytesseract,2_12,0.81
Pytesseract,2_13,1.0
Pytesseract,2_14,1.6
Pytesseract,3_0,0.8659286592865929
Pytesseract,3_1,0.8108108108108109
Pytesseract,3_2,0.7478991596638656
Pytesseract,3_3,0.8085106382978723
Pytesseract,3_4,1.0
Pytesseract,3_5,1.0
Pytesseract,3_6,0.839622641509434
Pytesseract,3_7,0.8181818181818182
Pytesseract,3_8,0.7619047619047619
Pytesseract,3_9,1.0
Pytesseract,3_10,0.8925619834710744
Pytesseract,3_11,1.0
Pytesseract,3_12,0.8152173913043478
Pytesseract,3_13,3.5
Pytesseract,4_0,0.8905289052890529
Pytesseract,4_1,1.0
Pytesseract,4_2,0.872
Pytesseract,4_3,1.0
Pytesseract,4_4,1.0
Pytesseract,4_5,1.0
Pytesseract,4_6,0.7938931297709924
Pytesseract,4_7,0.8333333333333334
Pytesseract,4_8,1.0
Pytesseract,4_9,1.0
Pytesseract,4_10,1.0
Pytesseract,4_11,1.0
Pytesseract,4_12,0.7711864406779662
Pytesseract,4_13,2.8
Pytesseract,5_0,0.9212792127921279
Pytesseract,5_1,1.0
Pytesseract,5_2,0.8273381294964028
Pytesseract,5_3,0.984251968503937
Pytesseract,5_4,0.9310344827586207
Pytesseract,5_5,1.0
Pytesseract,5_6,0.7731958762886598
Pytesseract,5_7,1.0
Pytesseract,5_8,0.7777777777777778
Pytesseract,5_9,0.734375
Pytesseract,5_10,1.0
Pytesseract,5_11,0.8991596638655462
Pytesseract,5_12,0.8141592920353983
Pytesseract,5_13,1.0
Pytesseract,5_14,1.236842105263158
Pytesseract,6_0,0.8720787207872078
Pytesseract,6_1,1.0
Pytesseract,6_2,0.7672413793103449
Pytesseract,6_3,0.8137254901960784
Pytesseract,6_4,0.9206349206349206
Pytesseract,6_5,0.8425925925925926
Pytesseract,6_6,1.0
Pytesseract,6_7,0.946236559139785
Pytesseract,6_8,1.0
Pytesseract,6_9,1.0
Pytesseract,6_10,0.7542372881355932
Pytesseract,6_11,0.7884615384615384
Pytesseract,6_12,0.7613636363636364
Pytesseract,6_13,1.0
Pytesseract,6_14,0.7456140350877193
Pytesseract,7_0,0.982779827798278
Pytesseract,7_1,1.0
Pytesseract,7_2,0.7792207792207793
Pytesseract,7_3,1.0
Pytesseract,7_4,0.7663551401869159
Pytesseract,7_5,1.0
Pytesseract,7_6,1.0
Pytesseract,7_7,1.0
Pytesseract,7_8,0.7777777777777778
Pytesseract,7_9,1.0
Pytesseract,7_10,1.0
Pytesseract,7_11,1.0
Pytesseract,7_12,0.7218045112781954
Pytesseract,7_13,0.7592592592592593
Pytesseract,8_0,0.8610086100861009
Pytesseract,8_1,1.0
Pytesseract,8_2,0.7906976744186046
Pytesseract,8_3,0.7459016393442623
Pytesseract,8_4,0.8113207547169812
Pytesseract,8_5,0.6949152542372882
Pytesseract,8_6,0.5942028985507246
Pytesseract,8_7,0.7685185185185185
Pytesseract,8_8,0.8166666666666667
Pytesseract,8_9,0.8090909090909091
Pytesseract,8_10,0.7307692307692307
Pytesseract,8_11,0.7102803738317757
Pytesseract,8_12,1.0
Pytesseract,8_13,2.4423076923076925
Pytesseract,9_0,0.8683886838868389
Pytesseract,9_1,1.0
Pytesseract,9_2,0.8345864661654135
Pytesseract,9_3,1.0
Pytesseract,9_4,1.0
Pytesseract,9_5,1.0
Pytesseract,9_6,1.0
Pytesseract,9_7,1.0
Pytesseract,9_8,1.0
Pytesseract,9_9,0.792
Pytesseract,9_10,1.0
Pytesseract,9_11,1.0
Pytesseract,9_12,0.8403361344537815
Pytesseract,9_13,1.0
Pytesseract,10_0,0.8905289052890529
Pytesseract,10_1,1.0
Pytesseract,10_2,0.7872340425531915
Pytesseract,10_3,1.0
Pytesseract,10_4,0.7578125
Pytesseract,10_5,1.0
Pytesseract,10_6,0.7952755905511811
Pytesseract,10_7,0.9550561797752809
Pytesseract,10_8,1.0
Pytesseract,10_9,1.0
Pytesseract,10_10,0.875
Pytesseract,10_11,1.0
Pytesseract,10_12,0.7641509433962265
Pytesseract,10_13,2.2051282051282053
Pytesseract,11_0,0.8892988929889298
Pytesseract,11_1,1.0
Pytesseract,11_2,1.0
Pytesseract,11_3,0.8024691358024691
Pytesseract,11_4,1.0
Pytesseract,11_5,0.7674418604651163
Pytesseract,11_6,0.7297297297297297
Pytesseract,11_7,1.0
Pytesseract,11_8,1.0
Pytesseract,11_9,1.0
Pytesseract,11_10,1.0
Pytesseract,11_11,0.7333333333333333
Pytesseract,11_12,0.825
Pytesseract,11_13,2.55
Pytesseract,12_0,0.8031980319803198
Pytesseract,12_1,0.8615384615384616
Pytesseract,12_2,0.7530864197530864
Pytesseract,12_3,1.0
Pytesseract,12_4,1.0
Pytesseract,12_5,0.7272727272727273
Pytesseract,12_6,0.7605633802816901
Pytesseract,12_7,1.0
Pytesseract,12_8,0.8064516129032258
Pytesseract,12_9,0.7956989247311828
Pytesseract,12_10,1.0
Pytesseract,12_11,1.0
Pytesseract,12_12,0.7321428571428571
