model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gpt_one_example,4_11,0.28867147732786624,"[0.5789473684210527, 0.3888888888888889, 0.23529411764705882]",0.7686205265937356,0.7916666666666666,19.0,24.0
gpt_one_example,4_12,0.19184476836846137,"[0.55, 0.21052631578947367, 0.1111111111111111]",0.8187307530779819,0.8333333333333334,20.0,24.0
gpt_one_example,4_13,0.5647181220077593,"[1.0, 1.0, 1.0]",0.5647181220077593,0.6363636363636364,7.0,11.0
gpt_one_example,5_0,0.2940807271578366,"[0.46, 0.31543624161073824, 0.18243243243243243]",0.9867551618071956,0.9868421052631579,150.0,152.0
gpt_one_example,5_1,0.0,"[1.0, 0.0, 0.0]",1.0,1.0,1.0,1.0
gpt_one_example,5_2,0.196814828958927,"[0.5833333333333334, 0.30434782608695654, 0.09090909090909091]",0.7788007830714049,0.8,24.0,30.0
gpt_one_example,5_3,0.1329724015410483,"[0.5, 0.23529411764705882, 0.125]",0.5427474811642219,0.6206896551724138,18.0,29.0
gpt_one_example,5_4,0.0,"[0.5, 0.13333333333333333, 0.0]",0.645648526427892,0.6956521739130435,16.0,23.0
gpt_one_example,5_5,0.23885518780180723,"[0.6111111111111112, 0.29411764705882354, 0.125]",0.846481724890614,0.8571428571428571,18.0,21.0
gpt_one_example,5_6,0.2745497780602132,"[0.5789473684210527, 0.2777777777777778, 0.17647058823529413]",0.9000876262522594,0.9047619047619048,19.0,21.0
gpt_one_example,5_7,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,5_8,0.3407260935228316,"[0.75, 0.4782608695652174, 0.18181818181818182]",0.846481724890614,0.8571428571428571,24.0,28.0
gpt_one_example,5_9,0.2753200250859271,"[0.48, 0.25, 0.17391304347826086]",1.0,1.0,25.0,25.0
gpt_one_example,5_10,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,5_11,0.25184319831821866,"[0.7142857142857143, 0.46153846153846156, 0.3333333333333333]",0.5257880244257798,0.6086956521739131,14.0,23.0
gpt_one_example,5_12,0.3247709612235543,"[0.5652173913043478, 0.3181818181818182, 0.19047619047619047]",1.0,1.0,23.0,23.0
gpt_one_example,5_13,0.17917849668490093,"[0.4117647058823529, 0.25, 0.06666666666666667]",0.9428731438548749,0.9444444444444444,17.0,18.0
gpt_one_example,5_14,0.3731211608790258,"[0.625, 0.391304347826087, 0.2727272727272727]",0.9200444146293233,0.9230769230769231,24.0,26.0
gpt_one_example,6_0,0.13238445790674452,"[0.3829787234042553, 0.23655913978494625, 0.16304347826086957]",0.5395492141873537,0.618421052631579,94.0,152.0
gpt_one_example,6_1,0.0,"[0.0, 0.0, 0.0]",1.0,1.0,1.0,1.0
gpt_one_example,6_2,0.44078200925183864,"[0.5416666666666666, 0.43478260869565216, 0.36363636363636365]",1.0,1.1428571428571428,24.0,21.0
gpt_one_example,6_3,0.15555956734607557,"[0.43478260869565216, 0.18181818181818182, 0.047619047619047616]",1.0,1.15,23.0,20.0
gpt_one_example,6_4,0.0,"[0.38461538461538464, 0.0, 0.0]",0.925961078642316,0.9285714285714286,13.0,14.0
gpt_one_example,6_5,0.12620800097353088,"[0.3333333333333333, 0.14285714285714285, 0.07692307692307693]",0.8187307530779819,0.8333333333333334,15.0,18.0
gpt_one_example,6_6,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,6_7,0.42219219375134776,"[0.7894736842105263, 0.4444444444444444, 0.29411764705882354]",0.9000876262522594,0.9047619047619048,19.0,21.0
gpt_one_example,6_8,0.4149132666831218,"[0.7142857142857143, 0.5, 0.2]",1.0,1.0,7.0,7.0
gpt_one_example,6_9,0.709491705985192,"[0.75, 0.7142857142857143, 0.6666666666666666]",1.0,1.0,8.0,8.0
gpt_one_example,6_10,0.4215404041145079,"[0.6842105263157895, 0.5, 0.4117647058823529]",0.8101577349324267,0.8260869565217391,19.0,23.0
gpt_one_example,6_11,0.0,"[0.5882352941176471, 0.25, 0.0]",0.8890097654027757,0.8947368421052632,17.0,19.0
gpt_one_example,6_12,0.25388093727153344,"[0.625, 0.26666666666666666, 0.14285714285714285]",0.8824969025845955,0.8888888888888888,16.0,18.0
gpt_one_example,6_13,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,6_14,0.0,"[0.3, 0.05263157894736842, 0.0]",0.951229424500714,0.9523809523809523,20.0,21.0
gpt_one_example,7_0,0.11297954148867667,"[0.45454545454545453, 0.3157894736842105, 0.18666666666666668]",0.3775599276970476,0.506578947368421,77.0,152.0
gpt_one_example,7_1,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,7_2,0.0,"[0.36363636363636365, 0.09523809523809523, 0.0]",0.7967034698934615,0.8148148148148148,22.0,27.0
gpt_one_example,7_3,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,7_4,0.29744417462950146,"[0.5, 0.3157894736842105, 0.16666666666666666]",1.0,1.0,20.0,20.0
gpt_one_example,7_5,0.3624601243342975,"[0.7142857142857143, 0.3333333333333333, 0.2]",1.0,1.0,7.0,7.0
gpt_one_example,7_6,0.6786044041487267,"[0.875, 0.7142857142857143, 0.5]",1.0,1.0,8.0,8.0
gpt_one_example,7_7,0.6299605249474366,"[0.8333333333333334, 0.6, 0.5]",1.0,1.0,6.0,6.0
gpt_one_example,7_8,0.1501916145076108,"[0.4117647058823529, 0.25, 0.06666666666666667]",0.7903383629814982,0.8095238095238095,17.0,21.0
gpt_one_example,7_9,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,7_10,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,7_11,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,7_12,0.0,"[0.5, 0.19047619047619047, 0.0]",0.7967034698934615,0.8148148148148148,22.0,27.0
gpt_one_example,7_13,0.1534315794513102,"[0.3684210526315789, 0.16666666666666666, 0.058823529411764705]",1.0,1.0,19.0,19.0
gpt_one_example,8_0,0.0683286790820253,"[0.375, 0.16455696202531644, 0.07692307692307693]",0.40656965974059905,0.5263157894736842,80.0,152.0
gpt_one_example,8_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,8_2,0.19979136110310425,"[0.6190476190476191, 0.25, 0.10526315789473684]",0.788127627745311,0.8076923076923077,21.0,26.0
gpt_one_example,8_3,0.39479099323114497,"[0.6666666666666666, 0.4782608695652174, 0.3181818181818182]",0.846481724890614,0.8571428571428571,24.0,28.0
gpt_one_example,8_4,0.0,"[0.45454545454545453, 0.047619047619047616, 0.0]",0.9555630362682843,0.9565217391304348,22.0,23.0
gpt_one_example,8_5,0.0,"[0.38095238095238093, 0.1, 0.0]",0.6832104226749482,0.7241379310344828,21.0,29.0
gpt_one_example,8_6,0.0,"[0.14285714285714285, 0.0, 0.0]",0.5647181220077593,0.6363636363636364,14.0,22.0
gpt_one_example,8_7,0.39700182915256527,"[0.5714285714285714, 0.4, 0.3157894736842105]",0.9534969548334766,0.9545454545454546,21.0,22.0
gpt_one_example,8_8,0.11467493670153371,"[0.391304347826087, 0.13636363636363635, 0.047619047619047616]",0.8403699701308981,0.8518518518518519,23.0,27.0
gpt_one_example,8_9,0.28614331297470647,"[0.6470588235294118, 0.4375, 0.2]",0.7451888170134805,0.7727272727272727,17.0,22.0
gpt_one_example,8_10,0.4733525286819944,"[0.6363636363636364, 0.47619047619047616, 0.35]",1.0,1.0,22.0,22.0
gpt_one_example,8_11,0.2857539627437799,"[0.5, 0.28, 0.16666666666666666]",1.0,1.1818181818181819,26.0,22.0
gpt_one_example,8_12,0.5647181220077593,"[1.0, 1.0, 1.0]",0.5647181220077593,0.6363636363636364,7.0,11.0
gpt_one_example,8_13,0.7469007910928608,"[0.875, 0.7142857142857143, 0.6666666666666666]",1.0,1.0,8.0,8.0
gpt_one_example,9_0,0.056190277605785585,"[0.44329896907216493, 0.10416666666666667, 0.021052631578947368]",0.5672187147811254,0.6381578947368421,97.0,152.0
gpt_one_example,9_1,0.36973494931036327,"[0.8333333333333334, 0.4, 0.25]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_one_example,9_2,0.38640194488721363,"[0.5769230769230769, 0.4, 0.25]",1.0,1.0833333333333333,26.0,24.0
gpt_one_example,9_3,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,9_4,0.6114214174657597,"[0.8571428571428571, 0.6666666666666666, 0.4]",1.0,1.0,7.0,7.0
gpt_one_example,9_5,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,9_6,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,9_7,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,9_8,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,9_9,0.2953556965919249,"[0.7142857142857143, 0.35, 0.21052631578947367]",0.788127627745311,0.8076923076923077,21.0,26.0
gpt_one_example,9_10,0.14900999540981696,"[0.46153846153846156, 0.25, 0.09090909090909091]",0.6807123983233854,0.7222222222222222,13.0,18.0
gpt_one_example,9_11,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,9_12,0.2500521973743436,"[0.6666666666666666, 0.35, 0.15789473684210525]",0.751477293075286,0.7777777777777778,21.0,27.0
gpt_one_example,9_13,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,10_0,0.0,"[0.36666666666666664, 0.06741573033707865, 0.0]",0.5021336855390236,0.5921052631578947,90.0,152.0
gpt_one_example,10_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,10_2,0.12205290000037482,"[0.5769230769230769, 0.12, 0.041666666666666664]",0.8574039191604413,0.8666666666666667,26.0,30.0
gpt_one_example,10_3,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,10_4,0.3164946139380921,"[0.4583333333333333, 0.30434782608695654, 0.22727272727272727]",1.0,1.0,24.0,24.0
gpt_one_example,10_5,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,10_6,0.43315985813272534,"[0.6818181818181818, 0.5238095238095238, 0.45]",0.7967034698934615,0.8148148148148148,22.0,27.0
gpt_one_example,10_7,0.1481525711736994,"[0.4, 0.21428571428571427, 0.15384615384615385]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_one_example,10_8,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,10_9,0.6586337560083495,"[0.7142857142857143, 0.6666666666666666, 0.6]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_10,0.1955811960380899,"[0.6470588235294118, 0.25, 0.13333333333333333]",0.7026185226629954,0.7391304347826086,17.0,23.0
gpt_one_example,10_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,10_12,0.17430442158793907,"[0.5333333333333333, 0.21428571428571427, 0.15384615384615385]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_one_example,10_13,0.20949936817166978,"[0.6428571428571429, 0.38461538461538464, 0.16666666666666666]",0.6065306597126334,0.6666666666666666,14.0,21.0
gpt_one_example,11_0,0.047961881663513006,"[0.3448275862068966, 0.12790697674418605, 0.023529411764705882]",0.47372588001362376,0.5723684210526315,87.0,152.0
gpt_one_example,11_1,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,11_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,11_3,0.20666074336305118,"[0.6666666666666666, 0.2857142857142857, 0.15384615384615385]",0.6703200460356393,0.7142857142857143,15.0,21.0
gpt_one_example,11_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,11_5,0.0,"[0.5, 0.13333333333333333, 0.0]",0.6872892787909722,0.7272727272727273,16.0,22.0
gpt_one_example,11_6,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,11_7,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,11_8,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,11_9,0.6718529902816084,"[0.8333333333333334, 0.8, 0.75]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_one_example,11_10,0.0,"[0.6666666666666666, 0.4, 0.0]",1.0,1.0,6.0,6.0
gpt_one_example,11_11,0.0,"[0.4117647058823529, 0.125, 0.0]",0.6624801353939264,0.7083333333333334,17.0,24.0
gpt_one_example,11_12,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,11_13,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,12_0,0.06701872162618566,"[0.46875, 0.11578947368421053, 0.031914893617021274]",0.558035145770047,0.631578947368421,96.0,152.0
gpt_one_example,12_1,0.09644908683875895,"[0.6, 0.21428571428571427, 0.07692307692307693]",0.4493289641172217,0.5555555555555556,15.0,27.0
gpt_one_example,12_2,0.0,"[0.3, 0.0, 0.0]",0.36787944117144233,0.5,10.0,20.0
gpt_one_example,12_3,0.6586337560083495,"[0.7142857142857143, 0.6666666666666666, 0.6]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,12_4,0.3684031498640387,"[0.5, 0.4, 0.25]",1.0,1.2,6.0,5.0
gpt_one_example,12_5,0.6786044041487267,"[0.875, 0.7142857142857143, 0.5]",1.0,1.1428571428571428,8.0,7.0
gpt_one_example,12_6,0.23273768077571683,"[0.5, 0.2857142857142857, 0.2]",0.7613003866968737,0.7857142857142857,22.0,28.0
gpt_one_example,12_7,0.0,"[0.48, 0.08333333333333333, 0.0]",0.8869204367171576,0.8928571428571429,25.0,28.0
gpt_one_example,12_8,0.0,"[0.625, 0.26666666666666666, 0.0]",0.6065306597126334,0.6666666666666666,16.0,24.0
gpt_one_example,12_9,0.08535519417891647,"[0.4166666666666667, 0.18181818181818182, 0.1]",0.43459820850707814,0.5454545454545454,12.0,22.0
gpt_one_example,12_10,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,12_11,0.6999028047752016,"[0.8571428571428571, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,12_12,0.14506889763384673,"[0.6666666666666666, 0.23529411764705882, 0.0625]",0.6778095780054504,0.72,18.0,25.0
gpt_one_example,12_13,0.0,"[0.4117647058823529, 0.1875, 0.0]",0.6624801353939264,0.7083333333333334,17.0,24.0
gpt_one_example,13_0,0.18280148144253847,"[0.5274725274725275, 0.36666666666666664, 0.23595505617977527]",0.5115399104548436,0.5986842105263158,91.0,152.0
gpt_one_example,13_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,13_2,0.8549879733383485,"[0.875, 0.8571428571428571, 0.8333333333333334]",1.0,1.0,8.0,8.0
gpt_one_example,13_3,0.0,"[0.2631578947368421, 0.05555555555555555, 0.0]",0.729212952525235,0.76,19.0,25.0
gpt_one_example,13_4,0.8298265333662435,"[0.8571428571428571, 0.8333333333333334, 0.8]",1.0,1.0,7.0,7.0
gpt_one_example,13_5,0.22807736685791705,"[0.5454545454545454, 0.2857142857142857, 0.1]",0.9131007162822622,0.9166666666666666,22.0,24.0
gpt_one_example,13_6,0.0,"[0.35714285714285715, 0.07692307692307693, 0.0]",0.6514390575310556,0.7,14.0,20.0
gpt_one_example,13_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,13_8,0.8549879733383485,"[0.875, 0.8571428571428571, 0.8333333333333334]",1.0,1.0,8.0,8.0
gpt_one_example,13_9,0.19239443338971998,"[0.5833333333333334, 0.30434782608695654, 0.045454545454545456]",0.9591894571091382,0.96,24.0,25.0
gpt_one_example,13_10,0.009901093983627731,"[0.8571428571428571, 0.8333333333333334, 0.8]",0.011931522535756143,0.18421052631578946,7.0,38.0
gpt_one_example,13_11,0.19929875740873132,"[0.5714285714285714, 0.3076923076923077, 0.25]",0.5647181220077593,0.6363636363636364,14.0,22.0
gpt_one_example,13_12,0.09566105308828562,"[0.7419354838709677, 0.23333333333333334, 0.06896551724137931]",0.4185463083804131,0.5344827586206896,31.0,58.0
gpt_one_example,13_13,0.5405814148103687,"[0.8571428571428571, 0.8333333333333334, 0.8]",0.6514390575310556,0.7,7.0,10.0
gpt_one_example,14_0,0.02972140898107394,"[0.1651376146788991, 0.027777777777777776, 0.018691588785046728]",0.6740200553205584,0.7171052631578947,109.0,152.0
gpt_one_example,14_1,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,14_2,0.28398643329412115,"[0.6363636363636364, 0.42857142857142855, 0.25]",0.6951439283988786,0.7333333333333333,22.0,30.0
gpt_one_example,14_3,0.2847027171737966,"[0.6875, 0.4, 0.21428571428571427]",0.7316156289466418,0.7619047619047619,16.0,21.0
gpt_one_example,14_4,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,14_5,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,14_6,0.6718529902816084,"[0.8333333333333334, 0.8, 0.75]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_one_example,14_7,0.23957198333029958,"[0.56, 0.375, 0.21739130434782608]",0.6703200460356393,0.7142857142857143,25.0,35.0
gpt_one_example,14_8,0.17947405864050558,"[0.5333333333333333, 0.2857142857142857, 0.15384615384615385]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_one_example,14_9,0.14984174953531246,"[0.4375, 0.2, 0.14285714285714285]",0.645648526427892,0.6956521739130435,16.0,23.0
gpt_one_example,14_10,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,14_11,0.0,"[0.55, 0.15789473684210525, 0.0]",0.7046880897187133,0.7407407407407407,20.0,27.0
gpt_one_example,14_12,0.5,"[0.8333333333333334, 0.6, 0.25]",1.0,1.0,6.0,6.0
gpt_one_example,14_13,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_0,0.060346592404325085,"[0.3875, 0.16455696202531644, 0.05128205128205128]",0.40656965974059905,0.5263157894736842,80.0,152.0
gpt_one_example,15_1,0.13841434701950459,"[0.43478260869565216, 0.18181818181818182, 0.09523809523809523]",0.7062216866978064,0.7419354838709677,23.0,31.0
gpt_one_example,15_2,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_3,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,15_4,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,15_5,0.6586337560083495,"[0.7142857142857143, 0.6666666666666666, 0.6]",1.0,1.0,7.0,7.0
gpt_one_example,15_6,0.10664293980382052,"[0.4, 0.21052631578947367, 0.05555555555555555]",0.6376281516217733,0.6896551724137931,20.0,29.0
gpt_one_example,15_7,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_8,0.2384135275127157,"[0.5217391304347826, 0.2727272727272727, 0.09523809523809523]",1.0,1.0,23.0,23.0
gpt_one_example,15_9,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,15_10,0.0,"[0.6666666666666666, 0.4, 0.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_11,1.0,"[1.0, 1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_12,0.7937005259840998,"[0.8333333333333334, 0.8, 0.75]",1.0,1.0,6.0,6.0
gpt_one_example,15_13,0.24656897080207094,"[0.5185185185185185, 0.2692307692307692, 0.12]",0.9636404443012863,0.9642857142857143,27.0,28.0
gpt_one_example,16_0,0.056952362377125546,"[0.125, 0.05142857142857143, 0.028735632183908046]",1.0,1.1578947368421053,176.0,152.0
